product_hs92_code,product_name_short,product_name,pci,density,effort,efficiency,cog,strategic_score,export_value,import_value
8465,Machine tools for working wood,"Machine tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",1.121,0.14200000000000002,0.858,1.3050058207217696,1.127,0.35310698132157253,2981647,77375996
8539,Electrical filament,"Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; parts thereof",0.899,0.16500000000000004,0.835,1.0753588516746413,1.141,0.3519060750080802,49309594,97230949
7507,Nickel tubes and pipes,"Nickel tubes, pipes and tube or pipe fittings (for example, couplings, elbows,sleeves)",1.326,0.11399999999999999,0.886,1.4949267192784668,1.297,0.3517333863373142,402261,23877726
8451,Machinery for processing fabrics,"Machinery (other than machines of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles and m",0.924,0.16500000000000004,0.835,1.105263157894737,1.053,0.3515236571772745,1583090,106175961
8433,Harvesting or agricultural machinery,"Harvesting or threshing machinery, including straw or fodder balers; grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading 8437; parts thereof",1.053,0.14900000000000002,0.851,1.2359154929577465,1.091,0.350256517635595,23144915,94691803
8301,Padlocks and locks,"Padlocks and locks (key,combination or electrically operated), of base metal; clasps and frames with clasps, incorporating locks, of base metal; keys and parts of any of the foregoing articles, of base metal",0.893,0.16900000000000004,0.831,1.0733173076923077,1.011,0.34997980124842715,21006981,190958030
8442,Machinery for making printing components,"Machinery, apparatus and equipment (other than the machine tools of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones,",0.966,0.16400000000000003,0.836,1.1541218637992832,0.918,0.34981047413112126,654272,21645023
7315,Chain of iron or steel,"Chain and parts thereof, of iron or steel",1.076,0.14500000000000002,0.855,1.2570093457943927,1.12,0.3492110861132205,21298385,182702672
4016,Other articles of vulcanized rubber,Other articles of vulcanized rubber other than hard rubber,0.919,0.16500000000000004,0.835,1.0992822966507179,1.026,0.34880039184199185,116444892,304797861
8537,Electrical boards,"Boards, panels, consoles,desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536,for electric control or the distribution of electricity, including those incorporating instruments or apparatus of chapter 90, and numeri",0.868,0.17800000000000005,0.822,1.054678007290401,0.793,0.34792829765807176,298350462,787919999
2925,Carboxyimide-function compounds,Carboxyimide-function compounds (including saccharin and its salts) and imine-function compounds,1.017,0.14600000000000002,0.854,1.1894736842105262,1.245,0.3469654063256278,24824393,17773586
9617,Vacuum vessels,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners:",1.002,0.18899999999999995,0.811,1.2339901477832511,0.001,0.3467975001829768,923184,69045015
7003,"Glass, cast or rolled","Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",0.994,0.16500000000000004,0.835,1.1889952153110048,0.745,0.34658596948579595,1967909,1463388
2933,Heterocyclic compounds with nitrogen hetero-atom(s) only,Heterocyclic compounds with nitrogen hetero-atom(s) only,1.114,0.14500000000000002,0.855,1.3014018691588787,0.954,0.34650008971946045,254046876,332446500
8448,Auxiliary machinery for use with knitting and textile machines,"Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447 (for example, dobbies, Jacquards, automatic stop motions and shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines of this",0.873,0.16300000000000003,0.837,1.041766109785203,1.199,0.34647288324849773,7964196,99106130
7607,Aluminum foil < 0.2 mm,"Aluminum foil (whether or not printed, or backed with paper, paperboard, plastics or similar backing materials) of a thickness(excluding any backing) not exceeding 0.2 mm",0.919,0.16200000000000003,0.838,1.095351609058403,1.073,0.34614158073361556,54177189,302882112
8211,Knife sets,"Knives with cutting blades,serrated or not (including pruning knives), other than knives of heading 8208, and blades and other base metal parts thereof",0.973,0.15400000000000003,0.846,1.1487603305785123,1.129,0.34573517090318434,1662781,34732349
7307,Tube or pipe fittings of iron or steel,"Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel",0.882,0.16000000000000003,0.84,1.0487514863258027,1.238,0.34517790904569273,126475693,293455629
8517,Telephones,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data,including apparatus for communication in a wired or wireless network (such as a loc",0.789,0.18999999999999995,0.81,0.9728729963008631,0.654,0.34508950937502303,89027206,1935500044
8541,Semiconductor devices,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals; parts thereof",0.56,0.21499999999999997,0.785,0.712468193384224,0.685,0.3447629467069777,364161693,553975102
8422,Dish washing machines,"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; ot",1.05,0.14300000000000002,0.857,1.2237762237762237,1.18,0.3439392920866825,26741331,456431297
8476,Automatic goods-vending machines,"Automatic goods-vending machines (for example, postage stamp, cigarette, food or beverage machines), including money-changing machines; parts thereof",1.014,0.14800000000000002,0.852,1.1887456037514654,1.141,0.3435832352733609,20873546,3322464
8416,Furnace burners,"Furnace burners for liquid fuel, for pulverized solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances; parts thereof",1.098,0.139,0.861,1.2737819025522044,1.116,0.34209863483672076,524560,65085966
8401,Nuclear reactors and related equipment,"Nuclear reactors; fuel elements (cartridges), non-irradiated, for nuclear reactors; machinery and apparatus for isotopic separation; parts thereof",1.226,0.132,0.868,1.4108170310701955,0.899,0.34102597012228536,13251,3846908
3821,Prepared culture media for micro-organisms,"Prepared culture media for development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",1.044,0.14,0.86,1.2125435540069687,1.24,0.34085007576659815,13252,11801030
8703,Cars,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702),including station wagons and racing cars",0.982,0.15600000000000003,0.844,1.162130177514793,0.932,0.33895746551853156,5707351470,2150607611
8531,Electric sound or visual signaling apparatus,"Electric sound or visual signaling apparatus (for example,bells, sirens, indicator panels, burglar or fire alarms), other than those of heading 8512 or 8530;parts thereof",0.756,0.18200000000000005,0.818,0.9230769230769231,0.895,0.33848906325396677,89415921,126967651
8409,Parts suitable for use with spark-ignition engines,Parts suitable for use solely or principally with the engines of heading 8407 or 8408,0.82,0.17400000000000004,0.826,0.9915356711003628,0.916,0.33825009664142125,438217699,860158891
8535,Electrical apparatus for > 1k volts,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, fuses, lightning arresters, voltage limiters, surge suppressors, plugs and other connectors, junction boxe",0.885,0.15800000000000003,0.842,1.0498220640569396,1.176,0.3381736316169992,7032884,160713960
2924,Carboxyamide-function compounds,Carboxyamide-function compounds; amide-function compounds of carbonic acid,1.121,0.14100000000000001,0.859,1.3034883720930233,0.911,0.33765726304931204,23087345,85258726
4704,"Chemical woodpulp, sulfite","Chemical woodpulp, sulfite, other than dissolving grades",1.289,0.123,0.877,1.4681093394077447,0.912,0.33734612682111575,2698832,33749174
8424,Sprays and powder dispersers,"Mechanical appliances (whether or not hand operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting machi",0.993,0.14700000000000002,0.853,1.1627634660421546,1.13,0.33674853371839103,99070645,259246491
8104,Magnesium,"Magnesium and articles thereof, including waste and scrap",1.113,0.14500000000000002,0.855,1.300233644859813,0.798,0.33650436198389455,1087008,3950054
3505,Dextrins and other modified starches,"Dextrins and other modified starches (for example, pregelatinized or esterified starches); glues based on starches, or on dextrins or other modified starches",0.926,0.16000000000000003,0.84,1.1010701545778836,0.948,0.33599155215213794,21640046,142647977
4009,Vulcanized rubber tubes,"Tubes, pipes and hoses, of vulcanized rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges)",0.854,0.16600000000000004,0.834,1.022754491017964,1.005,0.3359746566321629,53798218,138629536
9005,Binoculars and telescopes,"Binoculars, monoculars, other optical telescopes, and mountings therefor; other astronomical instruments and mountings therefor, but not including instruments for radio-astronomy; parts and accessories thereof",0.917,0.16200000000000003,0.838,1.092967818831943,0.897,0.3346827569556592,87074,61537774
7410,Copper foil < 0.15 mm thick,"Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness(excluding any backing) not exceeding 0.15 mm",0.679,0.19299999999999995,0.807,0.8403465346534653,0.761,0.33430563297711186,297523,34531877
8512,Electrical lighting equipment used for motor vehicles,"Electrical lighting or signaling equipment (excluding articles of heading8539), windshield wipers, defrosters and demisters, of a kind used for cycles or motor vehicles;parts thereof",0.84,0.16700000000000004,0.833,1.0071942446043165,0.994,0.334262127844566,263371443,293374330
2941,Antibiotics,Antibiotics,0.935,0.15300000000000002,0.847,1.1025943396226416,1.098,0.334163646095606,989694,138342295
8518,Microphones,"Microphones and stands therefor; loudspeakers, whether or not mounted in their enclosures; headphones and earphones,whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers; audio-frequency electric ampli",0.722,0.18600000000000005,0.814,0.8858895705521472,0.804,0.33308746325403066,226640545,472827768
8436,Other agricultural machinery,"Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders; parts thereof",0.963,0.15300000000000002,0.847,1.1356132075471699,0.966,0.3315889083190585,2200292,75111772
7020,Other articles of glass,Other articles of glass:,0.721,0.18400000000000005,0.816,0.8824969400244799,0.842,0.33157001624709437,2210542,14437032
9016,Balances of a sensitivity < 50 milligram,"Balances of a sensitivity of a 5 cg or better, with or without weights; parts and accessories thereof:",1.003,0.14900000000000002,0.851,1.1772300469483568,0.951,0.33129652941759863,26250,5240368
8412,Other engines and motors,"Other engines and motors, and parts thereof",0.9,0.14700000000000002,0.853,1.053864168618267,1.313,0.3293427130979951,39467852,238586834
9305,Parts of military weapons,Parts and accessories of articles of headings 9301 to 9304,0.968,0.15400000000000003,0.846,1.1428571428571428,0.876,0.3288325799742399,337925,6017757
2935,Sulfonamides,Sulfonamides,1.017,0.15400000000000003,0.846,1.2007083825265643,0.716,0.32879058878034373,6614486,10489583
3506,Glues and adhesives,"Prepared glues and other prepared adhesives, not elsewhere specified or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg",0.834,0.16200000000000003,0.838,0.9940405244338498,1.069,0.3284447716770602,35916982,210559354
8519,Sound reproducing apparatus,Sound recording or reproducing apparatus,0.837,0.16700000000000004,0.833,1.0035971223021583,0.904,0.32799454244301807,4014485,8064978
2826,Flourides,"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts",0.812,0.16700000000000004,0.833,0.9736211031175062,0.985,0.32793038914386624,5048469,18026721
7302,Railway construction material of iron or steel,"Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b",1.011,0.14,0.86,1.1742160278745644,1.139,0.32783698065320077,1700844,48238631
5602,Felt,"Felt, whether or not impregnated, coated, covered or laminated",0.831,0.15900000000000003,0.841,0.9869358669833729,1.145,0.3270307388685495,3974075,14355546
3815,Catalytic preparations,"Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included",1.001,0.14100000000000001,0.859,1.163953488372093,1.101,0.32530335650778497,116060792,335147990
5909,Textile hosepiping and similar tubing,"Textile hosepiping and similar textile tubing, with or without lining, armor or accessories of other materials:",0.945,0.14700000000000002,0.853,1.1065573770491803,1.082,0.32398382610701365,11913,6965296
9009,Electrostatic photo-copyers,"Electrostatic photo-copyers, direct process",0.753,0.17500000000000004,0.825,0.9116222760290558,0.877,0.323784066970182,6538894,18073767
9025,"Thermometers, hydrometers etc.","Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof",0.786,0.16400000000000003,0.836,0.939068100358423,1.09,0.32361275205253,14295652,55366153
7105,Diamond dust,Dust and powder of natural or synthetic precious or semi-precious stones,0.985,0.14900000000000002,0.851,1.1561032863849765,0.878,0.32305222681668433,18241,1944419
4902,"Newspapers, journals and periodicals","Newspapers, journals and periodicals, whether or not illustrated or containing advertising material",0.947,0.14500000000000002,0.855,1.1063084112149533,1.118,0.3229134951053326,1087320,475048
3005,"Wadding, gauze and bandages","Wadding, gauze, bandages and similar articles (for example, dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or put up in forms or packings for retail sale for medical, surgical, dental or veterinary purposes",0.873,0.15400000000000003,0.846,1.0306965761511215,1.075,0.32193319538769777,5894125,27969049
3507,Enzymes,Enzymes; prepared enzymes not elsewhere specified or included,1.039,0.14100000000000001,0.859,1.208139534883721,0.924,0.32188125658408123,9063497,94351992
2918,Carboxylic acids with additional oxygen function,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulfonated, nitrated or nitrosated derivatives",0.786,0.16900000000000004,0.831,0.9447115384615385,0.913,0.32175985528939677,2129169,118016180
8305,"Paper clips and similar office articles, of metal","Fittings for looseleaf binders or files, letter clips, letter corners, paper clips,indexing tags and similar office articles, and parts thereof, of base metal; staples in strips (for example, for offices, upholstery, packaging), of base metal",0.922,0.15900000000000003,0.841,1.0950118764845607,0.759,0.32143837803576586,252670,33107396
8470,"Cash registers, calculators, etc.","Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device; cash registers",0.673,0.19399999999999995,0.806,0.8339529120198265,0.541,0.32107841648727464,26763598,116254905
9303,Other firearms,"Other firearms and similar devices which operate by the firing of an explosive charge (for example, sporting shot-guns and rifles, muzzle-loading firearms, Very pistols and other devices designed to project only signal flares, pistols and revolvers for fi",0.934,0.14900000000000002,0.851,1.0962441314553992,1.005,0.3206496364488917,143942,1595300
2902,Cyclic hydrocarbons,Cyclic hydrocarbons,0.676,0.18300000000000005,0.817,0.8264058679706603,0.846,0.3206012160848544,59402051,534329437
8102,Molybdenum,"Molybdenum and articles thereof, including waste and scrap",1.025,0.139,0.861,1.1890951276102086,1.006,0.3204420617887471,25423,356033
7205,Powders of iron or steel,"Granules and powders, of pig iron, spiegeleisen, iron or steel",0.815,0.16100000000000003,0.839,0.9702380952380952,1.022,0.3197403266797407,8264800,29684817
8423,Weighing machinery,"Weighing machinery (excluding balances of a sensitivity of 5 cg or better), including weight-operated counting or checking machines; weighing machine weights of all kinds; parts of weighing machinery",0.959,0.14400000000000002,0.856,1.11901983663944,1.048,0.319084434558502,25855538,99368467
9014,Navigational instruments,Direction finding compasses; other navigational instruments and appliances; parts and accessories thereof,0.878,0.15800000000000003,0.842,1.0415183867141162,0.888,0.3186617763480678,17473390,46571419
3918,Plastic floor coverings,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter",0.831,0.16600000000000004,0.834,0.9952095808383233,0.786,0.31749331586444746,6438064,110951994
7326,Other articles of iron or steel,Other articles of iron or steel,0.761,0.16600000000000004,0.834,0.9113772455089821,1.013,0.3173362616596944,231163895,595178314
2913,Derivatives of aldehydes,"Halogenated, sulfonated, nitrated or nitrosated derivatives of products of heading 2912",1.18,0.15400000000000003,0.846,1.3931523022432113,0.003,0.31730406750209966,0,42406
8516,Electric heaters,"Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; electrothermic hairdressing apparatus (for example, hair dryers, hair curlers, curling tong heaters) and hand dryers; elect",0.67,0.18899999999999995,0.811,0.8251231527093597,0.619,0.31613970651681594,364022576,508350456
8406,Steam turbines,"Steam turbines and other vapor turbines, and parts thereof",0.896,0.14200000000000002,0.858,1.0430733410942958,1.26,0.31589860727789476,942220,237036766
8530,Electric signal and traffic controls,"Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof",0.928,0.14400000000000002,0.856,1.0828471411901985,1.094,0.31568687501904535,186467,23260923
2813,Sulfides of nonmetals,Sulfides of nonmetals; commercial phosphorus trisulfide,0.957,0.14300000000000002,0.857,1.1153846153846154,1.026,0.3154290267333886,1252251,1788438
3801,Artificial graphite,"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or other carbon in the form of pastes, blocks, plates or other semimanufactures",0.986,0.14200000000000002,0.858,1.1478463329452853,0.962,0.3154147252569478,694276,206161748
8431,Parts for use with hoists and excavation machinery,Parts suitable for use solely or principally with the machinery of headings 8425 to 8430,0.756,0.16900000000000004,0.831,0.9086538461538463,0.897,0.31456816256021325,319428188,1784263882
8468,Machinery for soldering,"Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting, other than those of heading 8515; gas-operated surface tempering machines and appliances; parts thereof",0.86,0.15100000000000002,0.849,1.011764705882353,1.067,0.31320280123945116,959943,20247065
8536,Electrical apparatus for < 1k volts,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, relays, fuses, surge suppressors, plugs, sockets, lamp-holders and other connectors, junction boxes), for",0.751,0.16600000000000004,0.834,0.8994011976047904,0.978,0.31308102111192543,596927511,1014342529
8707,Vehicle Bodies,"Bodies (including cabs), for the motor vehicles of headings 8701 to 8705",0.804,0.15800000000000003,0.842,0.9537366548042705,1.033,0.3126177872159565,42428352,78851279
8432,Machinery for soil preparation or cultivation,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports ground rollers; parts thereof",0.809,0.16400000000000003,0.836,0.9665471923536441,0.813,0.31095131081390787,2419351,27407581
3921,"Other plastic plates, sheets etc.","Other plates, sheets, film, foil and strip, of plastics",0.71,0.17500000000000004,0.825,0.8595641646489104,0.806,0.3104211830209609,119220211,346671520
2816,Hydroxides or peroxides of magnesium,"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium",1.008,0.14600000000000002,0.854,1.1789473684210527,0.679,0.30960777839834885,0,3928840
8503,Parts for use with electric generators,Parts suitable for use solely or principally with the machines of heading8501 or 8502:,0.693,0.16700000000000004,0.833,0.8309352517985611,1.076,0.30913412176256505,33944929,192410296
7606,Aluminum plates > 0.2 mm,"Aluminum plates, sheets and strip, of a thickness exceeding 0.2 mm",0.756,0.16500000000000004,0.835,0.9043062200956938,0.927,0.3090614899343749,21323852,296104291
9504,Games,"Articles for arcade, table or parlor games, including pinball machines, bagatelle, billiards and special tables for casino games; automatic bowling alley equipment; parts and accessories thereof",0.643,0.17500000000000004,0.825,0.7784503631961259,0.998,0.3085973028652752,14128398,118948408
6806,Mineral wools and insulating materials,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those o",0.801,0.15800000000000003,0.842,0.9501779359430605,0.95,0.30679345250783857,19712633,67713054
3902,Polymers of propylene,"Polymers of propylene or of other olefins, in primary forms",0.716,0.17600000000000005,0.824,0.8678787878787879,0.698,0.3067280723721023,33540461,1210110855
4812,Filter blocks of paper pulp,"Filter blocks, slabs and plates, of paper pulp",0.845,0.15300000000000002,0.847,0.9964622641509434,0.951,0.30657733444247215,51070,4373888
3004,"Medicaments, packaged","Medicaments (excluding goods of heading 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses (including those in the form of transdermal administration systems) or in forms or packings",0.755,0.16600000000000004,0.834,0.9041916167664671,0.858,0.3063713156988925,471963963,597145807
7007,Safety glass,"Safety glass, consisting of toughened (tempered) or laminated glass",0.645,0.17900000000000005,0.821,0.7846715328467154,0.822,0.3052985019180308,29617737,61690552
8502,Electric generating sets and rotary converters,Electric generating sets and rotary converters,0.792,0.15500000000000003,0.845,0.9361702127659575,1.021,0.30385883669170244,18036473,416221924
6814,Mica articles,"Worked mica and articles of mica, including agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials",0.79,0.15500000000000003,0.845,0.933806146572104,1.014,0.30301089308886414,13958,2173771
2806,Hydrochloric acid,Hydrogen chloride (Hydrochloric acid); chlorosulfuric acid,0.663,0.18000000000000005,0.82,0.8075517661388552,0.69,0.3025879276499874,13726,574877
8425,Pulleys and winches,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,0.881,0.14100000000000001,0.859,1.0244186046511627,1.125,0.3025288598846509,14676483,108771624
8509,Electromechanical domestic appliances,"Electromechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 8508; parts thereof",0.526,0.18799999999999994,0.812,0.6469864698646987,0.909,0.30240180997589006,147869296,173211983
4903,Children's books,"Children's picture, drawing or coloring books",0.625,0.18400000000000005,0.816,0.7649938800489596,0.692,0.3021432895109115,523751,2277343
8716,Trailers and semi-trailers,"Trailers and semi-trailers; other vehicles, not mechanically propelled; and parts thereof",0.754,0.16400000000000003,0.836,0.9008363201911589,0.83,0.3007144641238201,5768508,91478030
8701,Tractors,Tractors (other than tractors of heading 8709),0.824,0.15000000000000002,0.85,0.9682726204465335,1.013,0.300626866979525,47617479,184574176
3006,Pharmaceutical goods,Pharmaceutical goods specified in note 4 to this chapter,0.853,0.14700000000000002,0.853,0.9988290398126464,0.998,0.3000203336309068,17899679,43897701
9018,Medical instruments,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight-testing instruments; parts and accessories thereof",0.822,0.15200000000000002,0.848,0.9681978798586572,0.948,0.29984446500094697,227243330,851108903
9102,Watches,"Wrist watches, pocket watches and other watches, including stopwatches, other than those of heading 9101",0.754,0.17300000000000004,0.827,0.9106280193236715,0.546,0.2995147192167611,7005466,191893632
4006,Unvulcanized rubber rods,"Other forms (for example, rods, tubes and profile shapes) and articles (for example, discs and rings), of unvulcanized rubber",0.802,0.14700000000000002,0.853,0.9391100702576113,1.136,0.2983222385734793,318976,1392833
9302,Revolvers and pistols,Revolvers and pistols,0.99,0.13,0.87,1.1366245694603903,1.02,0.2974131771661356,245417,4443054
9033,Other parts for machines and appliances,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90",0.694,0.16100000000000003,0.839,0.8261904761904761,1.055,0.29699452252465275,10497933,25585148
4908,Transfers (decalcomanias),Transfers (decalcomanias),0.641,0.16500000000000004,0.835,0.7667464114832536,1.099,0.29620667598621253,896519,42348481
2823,Titanium oxides,Titanium oxides,0.729,0.15500000000000003,0.845,0.8617021276595744,1.1,0.29594961759652283,406580,14300521
8302,"Base metal mountings, fittings and similar articles","Base metal mountings, fittings and similar articles suitable for furniture, doors,staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like; base metal hat racks, hat-pegs, brackets and similar fixtures; castors with mountings",0.739,0.16000000000000003,0.84,0.8787158145065399,0.917,0.2957178125153452,42712460,365807327
2937,Hormones,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones",1.236,0.11399999999999999,0.886,1.3934611048478016,0.673,0.294668744759328,447023,46582157
7008,Multiple-walled insulating glass,Multiple-walled insulating units of glass,0.679,0.17300000000000004,0.827,0.820048309178744,0.686,0.292791511965539,2372252,3036748
2703,Peat,"Peat (including peat litter), whether or not agglomerated",0.761,0.16100000000000003,0.839,0.905952380952381,0.766,0.29259449981827046,117265,121818
9506,Sports equipment,"Articles and equipment for general physical exercise,gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this chapter; swimming pools and wading pools; parts and accessories thereof",0.518,0.18899999999999995,0.811,0.6379310344827586,0.739,0.2918751236521189,101645471,225147563
7322,Radiators for central heating of iron or steel,"Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heated, incorporating a motor-d",0.778,0.16000000000000003,0.84,0.9250891795481571,0.72,0.29134469154967324,229785,7049907
4807,Uncoated composite paper,"Composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets",0.8,0.14800000000000002,0.852,0.9378663540445488,1.001,0.29128995291058485,580802,2336353
8601,Electric trains,Rail locomotives powered from an external source of electricity or by electric accumulators (batteries),0.839,0.14,0.86,0.9744483159117305,1.11,0.29123677884813637,0,10760572
2705,Non-petroleum gases,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",1.041,0.15500000000000003,0.845,1.2304964539007093,0.003,0.29081513476797494,0,1729
8403,Central heating boilers,Central heating boilers (other than those of heading 8402) and parts thereof,0.685,0.16600000000000004,0.834,0.8203592814371259,0.832,0.2903322778155456,11360349,21365781
8407,Spark-ignition reciprocating internal combustion piston engines,Spark-ignition reciprocating or rotary internal combustion piston engines,0.778,0.14600000000000002,0.854,0.9099415204678363,1.085,0.2883996249299987,615275468,273866570
3816,Refractory cements,"Refractory cements, mortars, concretes except graphite",0.641,0.16300000000000003,0.837,0.7649164677804297,1.015,0.2872729287806627,1362700,230975883
9023,Instruments designed for demonstrational purposes,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses, and parts and accessories thereof",0.859,0.14100000000000001,0.859,0.9988372093023256,0.951,0.2871545398979677,4109159,20755737
2842,Other salts of acids,"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides",0.922,0.16600000000000004,0.834,1.1041916167664672,0.002,0.28700696530112235,894094,20161475
8548,Waste and scrap of batteries,"Waste and scrap of primary cells, primary batteries and electric storage batteries; spent primary cells, spent primary batteries and spent electric storage batteries; electrical parts of machinery or apparatus, not specified or included elsewhere in this",0.505,0.18899999999999995,0.811,0.6219211822660098,0.703,0.28689571023757077,1674883,43177046
5801,Woven pile fabrics,"Woven pile fabrics and chenille fabrics, other than fabrics of heading 5802 or 5806",0.664,0.16800000000000004,0.832,0.7971188475390156,0.785,0.2867283853831222,3171049,28648264
8608,Railway track fixtures,"Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signaling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the for",0.692,0.15700000000000003,0.843,0.8199052132701421,1.006,0.28616264059388946,625700,15018152
9104,Instrument panel clocks for vehicles,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels:",0.953,0.16200000000000003,0.838,1.135876042908224,0.003,0.28595100115473104,18932,672745
2707,Oils etc. from high temperature coal tar,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the nonaromatic constituents,0.562,0.17600000000000005,0.824,0.6812121212121213,0.87,0.28560728916144185,353470687,110981472
8607,Parts of railway locomotives,Parts of railway or tramway locomotives or rolling stock,0.742,0.15000000000000002,0.85,0.8719153936545241,1.036,0.2853780862955801,16990429,44199908
5309,Woven fabrics of flax,Woven fabrics of flax,0.66,0.16600000000000004,0.834,0.7904191616766468,0.834,0.28531250664072455,154882,109991834
7325,Other cast articles of iron or steel,Other cast articles of iron or steel,0.586,0.17500000000000004,0.825,0.7094430992736077,0.8,0.2843624494298495,13233848,45956509
9304,"Other arms (air guns, truncheons, etc.)","Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 9307:",0.781,0.15600000000000003,0.844,0.9242603550295858,0.71,0.28393709389907185,17062,47429425
