product_hs92_code,product_name_short,export_value,import_value,export_rca,pci,cog,distance,density,is_current_export,strategic_score
7322,Radiators for central heating of iron or steel,189013,6021461,0.004446,0.752,0.231,0.825,0.17500000000000004,0,0.13160000000000002
8414,"Pumps, compressors, fans, etc.",242892017,1298367413,0.212782,0.847,0.464,0.845,0.15500000000000003,0,0.131285
9109,"Clock movements, complete",70036,1955183,0.134202,0.721,0.0,0.818,0.18200000000000005,0,0.13122200000000003
8537,Electrical boards,349703393,920239239,0.301885,0.749,0.302,0.825,0.17500000000000004,0,0.13107500000000002
5107,"Yarn of combed wool, not for retail sale",2800,1365239,0.000213,0.736,0.371,0.822,0.17800000000000005,0,0.13100800000000004
6602,Walking sticks,231118,3772709,0.067103,0.797,0.0,0.836,0.16400000000000003,0,0.13070800000000005
5903,Textile fabrics impregnated with plastics,26777525,588379636,0.157089,0.768,0.266,0.83,0.17000000000000004,0,0.13056000000000004
8440,Bookbinding machinery,536268,6276541,0.050756,0.784,0.384,0.834,0.16600000000000004,0,0.13014400000000004
5605,Metallised yarn,485304,1416580,0.209501,0.774,0.317,0.832,0.16800000000000004,0,0.13003200000000004
8005,"Tin foil, thickness < 0.2 mm",55390,586629,0.029733,0.688,0.252,0.811,0.18899999999999995,0,0.13003199999999995
3803,Tall oil,614204,436804,0.11318,0.788,0.173,0.835,0.16500000000000004,0,0.13002000000000002
9021,Orthopedic appliances,14850425,112045224,0.015762,0.797,0.379,0.837,0.16300000000000003,0,0.12991100000000003
8421,Centrifuges,251530929,1292838327,0.226216,0.826,0.386,0.843,0.15700000000000003,0,0.12968200000000002
3815,Catalytic preparations,53717870,350644253,0.190791,0.906,0.417,0.857,0.14300000000000002,0,0.129558
3601,Propellant powders,0,3105918,0.0,0.736,0.245,0.824,0.17600000000000005,0,0.12953600000000004
8459,Machine tools for drilling by removing metal,403911,29698309,0.011279,0.893,0.522,0.855,0.14500000000000002,0,0.12948500000000002
8406,Steam turbines,1027136,298937369,0.022082,0.898,0.45,0.856,0.14400000000000002,0,0.129312
9017,Drafting tables and machines,1347931,33443614,0.04006,0.862,0.489,0.85,0.15000000000000002,0,0.12930000000000003
8526,Radar,67907124,284274850,0.258068,0.769,0.356,0.832,0.16800000000000004,0,0.12919200000000003
8441,Other machinery for making paper,2653374,136114205,0.026906,0.828,0.397,0.845,0.15500000000000003,0,0.12834
8511,Electrical ignition equipment,135144661,230722314,0.516012,0.809,0.382,0.842,0.15800000000000003,0,0.12782200000000002
3807,Wood tar and oils,203476,239605,0.160293,0.83,0.0,0.846,0.15400000000000003,0,0.12782000000000002
7609,Aluminum tube or pipe fittings,1024167,11685097,0.06908,0.798,0.365,0.84,0.16000000000000003,0,0.12768000000000004
0209,Pig and poultry fat,0,683389,0.0,0.736,0.305,0.827,0.17300000000000004,0,0.12732800000000002
8451,Machinery for processing fabrics,2584370,137527122,0.024049,0.762,0.402,0.833,0.16700000000000004,0,0.12725400000000003
8804,Parachutes,372566,5544481,0.055364,0.747,0.26,0.83,0.17000000000000004,0,0.12699000000000002
2003,"Mushrooms, prepared or preserved",7570624,6440747,0.529723,0.769,0.275,0.835,0.16500000000000004,0,0.12688500000000003
9028,"Gas, liquid or electricity meters",90120813,81343652,0.721741,0.749,0.27,0.831,0.16900000000000004,0,0.12658100000000003
8480,Molding boxes for metal foundry,30726267,372122395,0.135259,0.837,0.488,0.849,0.15100000000000002,0,0.12638700000000003
8007,Other articles of tin,109138,1081764,0.031879,0.666,0.252,0.811,0.18899999999999995,0,0.12587399999999996
4902,"Newspapers, journals and periodicals",1484785,483630,0.060079,0.801,0.402,0.843,0.15700000000000003,0,0.12575700000000004
1501,"Pig and poultry fat, rendered",117284,2462090,0.011557,0.69,0.256,0.819,0.18100000000000005,0,0.12489000000000003
9018,Medical instruments,232434504,654587851,0.108797,0.716,0.312,0.826,0.17400000000000004,0,0.12458400000000003
7324,Sanitary ware and parts of iron or steel,2802211,61494925,0.050037,0.677,0.189,0.816,0.18400000000000005,0,0.12456800000000004
8416,Furnace burners,352378,38221387,0.012196,0.767,0.326,0.839,0.16100000000000003,0,0.12348700000000003
7318,Screws and similar articles of iron or steel,130502926,524130700,0.248227,0.913,0.55,0.865,0.135,0,0.12325500000000002
8408,Compression-ignition internal combustion piston engines,69884429,654727061,0.124998,0.795,0.41,0.845,0.15500000000000003,0,0.12322500000000003
8204,Wrenches,999548,53248979,0.024594,0.729,0.35,0.831,0.16900000000000004,0,0.12320100000000002
4815,Floor coverings of paper,1402004,4945193,0.531912,0.744,0.298,0.835,0.16500000000000004,0,0.12276000000000002
8301,Padlocks and locks,15463433,189049760,0.085304,0.685,0.365,0.821,0.17900000000000005,0,0.12261500000000004
8106,Bismuth,12684,270614,0.011756,0.816,0.0,0.85,0.15000000000000002,0,0.12240000000000001
8435,Machines for wine and juice production,77280,2615228,0.015034,0.773,0.356,0.842,0.15800000000000003,0,0.12213400000000002
8109,Zirconium,21040,105778,0.003056,0.89,0.142,0.863,0.137,0,0.12193000000000001
4405,Wood wool or flour,461453,4307212,0.4881,0.743,0.0,0.836,0.16400000000000003,0,0.12185200000000003
8710,Tanks and other armored fighting vehicles,214833,73597500,0.002409,0.763,0.263,0.841,0.15900000000000003,0,0.12131700000000002
7224,Other alloy steel in primary form,3995044,10813622,0.089199,0.705,0.321,0.828,0.17200000000000004,0,0.12126000000000002
7229,Wire of other alloy steel,17671626,65227184,0.577176,0.669,0.361,0.819,0.18100000000000005,0,0.12108900000000004
7115,Other articles of precious metals,1652409,21617966,0.017981,0.724,0.251,0.833,0.16700000000000004,0,0.12090800000000003
8207,Interchangeable tools for hand tools,31493379,216678000,0.115689,0.831,0.515,0.855,0.14500000000000002,0,0.120495
8419,Equipment for temperature change of materials,149572325,1020822266,0.23537,0.79,0.477,0.848,0.15200000000000002,0,0.12008000000000002
4801,Newsprint,39461661,14212095,0.922731,0.811,0.316,0.852,0.14800000000000002,0,0.12002800000000002
8424,Sprays and powder dispersers,234416228,260763361,0.683913,0.713,0.431,0.833,0.16700000000000004,0,0.11907100000000002
8462,Machine tools for molding and forging metals,6220056,139319128,0.049545,0.797,0.48,0.851,0.14900000000000002,0,0.11875300000000003
8504,Electrical transformers,584007922,1288520718,0.324956,0.637,0.358,0.814,0.18600000000000005,0,0.11848200000000003
7212,"Flat-rolled iron, width < 600mm, clad",11608493,183808904,0.186646,0.669,0.338,0.823,0.17700000000000005,0,0.11841300000000003
8536,Electrical apparatus for < 1k volts,629289787,1077044925,0.456732,0.7,0.352,0.831,0.16900000000000004,0,0.11830000000000002
2902,Cyclic hydrocarbons,199035968,574923976,0.438209,0.566,0.232,0.791,0.20899999999999996,0,0.11829399999999997
5904,Linoleum,23377,282763,0.007279,0.758,0.192,0.844,0.15600000000000003,0,0.11824800000000002
8521,Video recording apparatus,65881606,164471929,0.310399,0.646,0.383,0.817,0.18300000000000005,0,0.11821800000000003
6803,Worked slate,266290,893227,0.033031,0.632,0.156,0.813,0.18700000000000006,0,0.11818400000000004
8002,Tin waste and scrap,113996,0,0.058341,0.682,0.323,0.827,0.17300000000000004,0,0.11798600000000004
9306,Munitions of war,2355289,76277807,0.013759,0.643,0.171,0.817,0.18300000000000005,0,0.11766900000000004
8507,Batteries,740941560,805896186,0.439297,0.766,0.358,0.847,0.15300000000000002,0,0.11719800000000002
2918,Carboxylic acids with additional oxygen function,2904692,127749006,0.025864,0.714,0.337,0.836,0.16400000000000003,0,0.11709600000000002
8467,"Tools for hand working, pneumatic, hydraulic motors",1046743,85260452,0.013596,0.765,0.386,0.847,0.15300000000000002,0,0.11704500000000002
3903,Polymers of styrene,80119131,358949341,0.42558,0.619,0.275,0.811,0.18899999999999995,0,0.11699099999999997
5602,Felt,3800717,38737763,0.211237,0.63,0.339,0.815,0.18500000000000005,0,0.11655000000000003
9014,Navigational instruments,20839481,101342525,0.226881,0.715,0.386,0.837,0.16300000000000003,0,0.11654500000000002
4016,Other articles of vulcanized rubber,122132950,309061132,0.320938,0.658,0.335,0.823,0.17700000000000005,0,0.11646600000000004
7415,Screws and similar articles of copper,2563220,23936138,0.173955,0.771,0.374,0.85,0.15000000000000002,0,0.11565000000000002
3212,"Pigments, nonaqueous",1510042,38000229,0.060161,0.672,0.374,0.828,0.17200000000000004,0,0.11558400000000003
3919,Self-adhesive plastic sheets,59887737,406065166,0.189228,0.761,0.473,0.849,0.15100000000000002,0,0.11491100000000001
3005,"Wadding, gauze and bandages",4215601,28856960,0.033493,0.713,0.355,0.839,0.16100000000000003,0,0.11479300000000002
8213,Scissors,8788,23075069,0.000773,0.675,0.0,0.83,0.17000000000000004,0,0.11475000000000003
8422,Dish washing machines,31431943,495930184,0.068554,0.745,0.39,0.846,0.15400000000000003,0,0.11473000000000001
8308,"Clasps, buckles etc. of metal",2752273,109433252,0.053644,0.622,0.305,0.816,0.18400000000000005,0,0.11444800000000004
8303,Safes,11000674,16148026,0.627937,0.602,0.267,0.81,0.18999999999999995,0,0.11437999999999997
8801,"Gliders, hang gliders",59516,1198750,0.055338,0.638,0.0,0.821,0.17900000000000005,0,0.11420200000000004
8608,Railway track fixtures,271138,6086655,0.020007,0.694,0.295,0.836,0.16400000000000003,0,0.11381600000000001
5604,Rubber textiles,4140506,21845400,0.38778,0.668,0.352,0.83,0.17000000000000004,0,0.11356000000000004
8305,"Paper clips and similar office articles, of metal",194334,35049972,0.01793,0.606,0.276,0.813,0.18700000000000006,0,0.11332200000000003
9113,Watch straps,261331,4078697,0.0107,0.629,0.286,0.82,0.18000000000000005,0,0.11322000000000003
2703,Peat,91322,232875,0.004175,0.654,0.261,0.827,0.17300000000000004,0,0.11314200000000003
2841,Salts of oxometallic acids,1195709,144880205,0.009783,0.665,0.157,0.83,0.17000000000000004,0,0.11305000000000004
3916,Monofilament,16298236,37979614,0.179076,0.681,0.275,0.834,0.16600000000000004,0,0.11304600000000004
7105,Diamond dust,125212,2110127,0.028494,0.825,0.345,0.863,0.137,0,0.113025
8409,Parts suitable for use with spark-ignition engines,429078086,928142005,0.49185,0.64,0.369,0.824,0.17600000000000005,0,0.11264000000000003
8412,Other engines and motors,33243511,228585492,0.104394,0.695,0.403,0.838,0.16200000000000003,0,0.11259000000000001
5309,Woven fabrics of flax,1280111,143159830,0.041362,0.67,0.314,0.832,0.16800000000000004,0,0.11256000000000004
3801,Artificial graphite,6279422,232310416,0.156445,0.818,0.457,0.863,0.137,0,0.112066
9102,Watches,8468982,204874773,0.026141,0.764,0.14,0.854,0.14600000000000002,0,0.11154400000000002
4502,"Natural cork, debacked",156151,332995,0.296709,0.619,0.0,0.82,0.18000000000000005,0,0.11142000000000003
3001,Heparin for therapeutic use,54296,5869815,0.001173,0.694,0.294,0.84,0.16000000000000003,0,0.11104000000000001
7606,Aluminum plates > 0.2 mm,29297346,353554054,0.060041,0.62,0.27,0.821,0.17900000000000005,0,0.11098000000000002
2930,Organo-sulfur compounds,20636533,205842703,0.216691,0.64,0.353,0.827,0.17300000000000004,0,0.11072000000000003
5111,Woven fabrics of carded wool,178289,4227525,0.016991,0.692,0.295,0.84,0.16000000000000003,0,0.11072000000000001
4807,Uncoated composite paper,1020999,4585267,0.092108,0.653,0.297,0.831,0.16900000000000004,0,0.11035700000000002
7015,Clock or watch glasses and similar glasses,40761,158159,0.021003,0.554,0.0,0.801,0.19899999999999995,0,0.11024599999999998
8418,"Refrigerators, freezers",432058927,548861827,0.59163,0.594,0.257,0.815,0.18500000000000005,0,0.10989000000000003
3403,Lubricants,8382224,126127773,0.063983,0.763,0.427,0.856,0.14400000000000002,0,0.10987200000000001
8450,Household- or laundry-type washing machines,8008079,182200133,0.037837,0.569,0.257,0.807,0.19299999999999995,0,0.10981699999999996
8417,Industrial furnaces,2219758,233745096,0.032701,0.706,0.42,0.845,0.15500000000000003,0,0.10943000000000001
4908,Transfers (decalcomanias),854910,44322456,0.068354,0.624,0.365,0.825,0.17500000000000004,0,0.10920000000000003
8463,"Other machine tools for working metal, without removal",770672,39681636,0.027343,0.728,0.426,0.85,0.15000000000000002,0,0.10920000000000002
4006,Unvulcanized rubber rods,448245,2154450,0.083689,0.664,0.323,0.836,0.16400000000000003,0,0.10889600000000003
8447,Knitting machines,850691,62485412,0.028534,0.64,0.333,0.83,0.17000000000000004,0,0.10880000000000002
8214,Other cutlery,266267,25892351,0.016078,0.561,0.0,0.807,0.19299999999999995,0,0.10827299999999998
9613,Cigarette lighters,1703282,66213622,0.068825,0.608,0.232,0.822,0.17800000000000005,0,0.10822400000000003
9020,Other breathing appliances and gas masks,648890,16031563,0.023773,0.787,0.393,0.864,0.136,0,0.10703200000000002
7616,Other articles of aluminum,26528603,143208747,0.095223,0.594,0.335,0.821,0.17900000000000005,0,0.10632600000000002
6702,Artificial flowers,2976271,52957077,0.049477,0.514,0.0,0.794,0.20599999999999996,0,0.10588399999999998
5112,Woven fabrics of combed wool,625183,58283544,0.029526,0.691,0.314,0.847,0.15300000000000002,0,0.10572300000000001
4811,"Cellulose wadding, coated",95470461,316581812,0.403556,0.645,0.271,0.837,0.16300000000000003,0,0.10513500000000002
1505,Wool grease,21144,1251236,0.008195,0.643,0.32,0.837,0.16300000000000003,0,0.10480900000000003
9026,Instruments for measuring properties of liquids or gases,17347289,232913993,0.051481,0.737,0.445,0.858,0.14200000000000002,0,0.10465400000000001
9208,"Other musical instruments, n.e.c.",132153,1445785,0.062952,0.687,0.174,0.848,0.15200000000000002,0,0.10442400000000003
7008,Multiple-walled insulating glass,1510720,2324086,0.05242,0.553,0.189,0.813,0.18700000000000006,0,0.10341100000000004
7418,Household articles of copper,1869259,16409578,0.174541,0.547,0.266,0.811,0.18899999999999995,0,0.10338299999999997
3912,Cellulose n.e.c.,11203551,97487113,0.134636,0.597,0.335,0.827,0.17300000000000004,0,0.10328100000000003
2936,Vitamins,5580405,155824844,0.04866,0.717,0.398,0.856,0.14400000000000002,0,0.103248
9608,Pens,15616130,93475268,0.172828,0.659,0.355,0.844,0.15600000000000003,0,0.10280400000000002
8212,Razors,2901551,33016317,0.053923,0.516,0.145,0.801,0.19899999999999995,0,0.10268399999999998
9301,"Military weapons, other than pistols and swords",18337323,65042670,0.435692,0.644,0.255,0.841,0.15900000000000003,0,0.10239600000000003
8203,"Pliers, pincers and other metal handtools",2361758,31642347,0.068083,0.574,0.315,0.822,0.17800000000000005,0,0.10217200000000001
7906,"Zinc tubes, pipes and tube or pipe fittings",737092,3803060,0.112937,0.596,0.294,0.829,0.17100000000000004,0,0.10191600000000002
3813,Preparations for fire extinguishers,133819,6252321,0.029383,0.661,0.31,0.846,0.15400000000000003,0,0.10179400000000002
7211,"Flat-rolled iron, width < 600mm, not clad",369948,37751270,0.006873,0.626,0.342,0.838,0.16200000000000003,0,0.10141200000000002
9506,Sports equipment,104403594,305662402,0.24963,0.557,0.321,0.818,0.18200000000000005,0,0.10137400000000003
7907,Other articles of zinc,929698,4800565,0.112835,0.592,0.294,0.829,0.17100000000000004,0,0.10123200000000002
3006,Pharmaceutical goods,15436368,49661937,0.071842,0.678,0.355,0.851,0.14900000000000002,0,0.10102200000000001
6902,"Bricks, tiles and similar refractory ceramic constructional goods",752649,263450100,0.014281,0.626,0.363,0.84,0.16000000000000003,0,0.10016000000000001
9405,Lamps,66634953,596536119,0.08398,0.609,0.245,0.836,0.16400000000000003,0,0.09987600000000002
2942,Other organic compounds,1768125,24077307,0.079216,0.512,0.14,0.805,0.19499999999999995,0,0.09983999999999997
2621,Other slag and ash,329116,56260,0.066104,0.543,0.277,0.817,0.18300000000000005,0,0.09936900000000004
4009,Vulcanized rubber tubes,52483564,136507974,0.352895,0.564,0.345,0.824,0.17600000000000005,0,0.09926400000000002
5803,Gauze,463304,1132869,0.552024,0.563,0.0,0.824,0.17600000000000005,0,0.09908800000000001
3905,Polymers of vinyl acetate,5491954,86911941,0.08136,0.585,0.338,0.832,0.16800000000000004,0,0.09828000000000002
7009,Glass mirrors,24359545,57252788,0.228667,0.655,0.318,0.85,0.15000000000000002,0,0.09825000000000002
4814,Wallpaper,95761,20321236,0.005497,0.635,0.332,0.846,0.15400000000000003,0,0.09779000000000002
6906,Ceramic pipes,0,309921,0.0,0.585,0.0,0.833,0.16700000000000004,0,0.09769500000000002
4017,Hard rubber,511098,5344820,0.191485,0.458,0.179,0.787,0.21299999999999997,0,0.09755399999999999
9004,Glasses,5211655,60689154,0.034432,0.583,0.249,0.833,0.16700000000000004,0,0.09736100000000002
2849,Carbides,85775,7129855,0.004193,0.579,0.273,0.832,0.16800000000000004,0,0.09727200000000001
2808,Sulfonitric acids,0,11611623,0.0,0.558,0.231,0.826,0.17400000000000004,0,0.09709200000000004
8215,Cutlery,14589151,114421598,0.375899,0.495,0.0,0.804,0.19599999999999995,0,0.09701999999999998
7607,Aluminum foil < 0.2 mm,37674389,378808379,0.203099,0.557,0.385,0.828,0.17200000000000004,0,0.09580400000000003
9024,Machines for testing the mechanical properties of materials,1027116,31627771,0.032343,0.801,0.403,0.881,0.119,0,0.095319
3811,Anti-knock,8700667,215057318,0.057628,0.607,0.227,0.844,0.15600000000000003,0,0.09469200000000001
3206,Other coloring matter,28148830,328948590,0.1589,0.603,0.251,0.843,0.15700000000000003,0,0.09467100000000002
3913,Natural polymers,12892045,29333272,0.276428,0.612,0.322,0.846,0.15400000000000003,0,0.09424800000000001
3507,Enzymes,10738543,66417306,0.117642,0.63,0.405,0.851,0.14900000000000002,0,0.09387000000000001
8515,Electric soldering machines,7012630,150570677,0.042968,0.65,0.524,0.856,0.14400000000000002,0,0.09360000000000002
5507,"Artificial staple fibers, processed",125275,147417,0.343911,0.595,0.0,0.843,0.15700000000000003,0,0.09341500000000001
7904,Zinx bars and wire,80274,1097645,0.041179,0.5,0.217,0.814,0.18600000000000005,0,0.09300000000000003
7307,Tube or pipe fittings of iron or steel,113915248,305828550,0.457263,0.565,0.427,0.836,0.16400000000000003,0,0.09266
3804,Residual lyes,124212,7292374,0.021034,0.575,0.226,0.839,0.16100000000000003,0,0.092575
8701,Tractors,54406717,180410306,0.061988,0.589,0.365,0.843,0.15700000000000003,0,0.09247300000000001
5002,Raw silk,0,18705,0.0,0.502,0.187,0.816,0.18400000000000005,0,0.09236800000000003
8513,Portable electric lamps,2282500,68083316,0.056724,0.476,0.0,0.806,0.19399999999999995,0,0.09234399999999997
4903,Children's books,452769,2594408,0.034086,0.546,0.292,0.831,0.16900000000000004,0,0.09227400000000002
8442,Machinery for making printing components,893681,23642618,0.061782,0.546,0.378,0.831,0.16900000000000004,0,0.09227400000000002
3906,Acrylic polymers,110726207,314164503,0.505727,0.566,0.363,0.837,0.16300000000000003,0,0.092258
5603,Nonwoven textiles,65637103,280981461,0.32544,0.551,0.369,0.833,0.16700000000000004,0,0.09201700000000003
0502,Brushmaking hair,33862,8926353,0.057513,0.576,0.0,0.841,0.15900000000000003,0,0.09158400000000001
7007,Safety glass,25084337,99392324,0.166095,0.495,0.303,0.815,0.18500000000000005,0,0.09157500000000003
7019,Glass fibers,4268967,84384077,0.026915,0.507,0.287,0.821,0.17900000000000005,0,0.09075300000000003
0203,Pork,211954,24608725,0.000476,0.559,0.294,0.838,0.16200000000000003,0,0.09055800000000003
5106,"Yarn of carded wool, not for retail sale",10171,2930572,0.001608,0.561,0.297,0.839,0.16100000000000003,0,0.09032100000000003
7227,Bars of other alloy steel,23465909,124795718,0.530459,0.582,0.38,0.845,0.15500000000000003,0,0.09021000000000001
6808,Panels of vegetable fibers,1889391,4362668,0.255884,0.48,0.263,0.814,0.18600000000000005,0,0.08928000000000003
8709,Work trucks,2331989,12823463,0.088049,0.543,0.321,0.836,0.16400000000000003,0,0.08905200000000002
8484,Gaskets and similar joints of metal sheeting,12660374,79352835,0.207386,0.603,0.476,0.853,0.14700000000000002,0,0.08864100000000001
6814,Mica articles,18269,2707612,0.003233,0.593,0.388,0.851,0.14900000000000002,0,0.088357
3604,Fireworks,1239720,30408857,0.059906,0.487,0.229,0.819,0.18100000000000005,0,0.08814700000000002
1109,Wheat gluten,2001,4418134,9.5e-05,0.572,0.336,0.846,0.15400000000000003,0,0.08808800000000001
1210,Hop cones,0,552071,0.0,0.614,0.25,0.857,0.14300000000000002,0,0.087802
3816,Refractory cements,2382239,211266734,0.078824,0.525,0.368,0.833,0.16700000000000004,0,0.08767500000000002
9508,Fairground amusements,246457,8436193,0.010356,0.534,0.316,0.836,0.16400000000000003,0,0.08757600000000003
7905,Zinc plates and foil,213432,742665,0.027921,0.553,0.361,0.842,0.15800000000000003,0,0.08737400000000002
9302,Revolvers and pistols,1577,5050321,0.000109,0.602,0.296,0.855,0.14500000000000002,0,0.08729
3406,Candles,4823303,7214464,0.088312,0.452,0.25,0.809,0.19099999999999995,0,0.08633199999999998
2819,Chromium oxides and hydroxides,1349,4613773,0.000225,0.474,0.125,0.818,0.18200000000000005,0,0.08626800000000003
2823,Titanium oxides,5365,14308827,0.000731,0.519,0.346,0.834,0.16600000000000004,0,0.08615400000000002
5408,Woven fabrics of artificial filament yarn,8621194,27398116,0.622837,0.468,0.297,0.816,0.18400000000000005,0,0.08611200000000004
9615,"Combs, hair-slides etc.",1091318,47167940,0.031205,0.391,0.0,0.781,0.21899999999999997,0,0.085629
8707,Vehicle Bodies,58381698,42477942,0.522527,0.504,0.329,0.832,0.16800000000000004,0,0.08467200000000003
2906,Cyclic alcohols,1611908,45230271,0.057562,0.496,0.367,0.83,0.17000000000000004,0,0.08432000000000002
7419,Other articles of copper,3830931,90732542,0.061028,0.443,0.298,0.81,0.18999999999999995,0,0.08416999999999998
4014,Rubber hygenic or pharmeceutical items,3846208,18745793,0.23936,0.42,0.204,0.8,0.19999999999999996,0,0.08399999999999998
8413,Pumps for liquids,119244383,1227318663,0.129139,0.541,0.423,0.845,0.15500000000000003,0,0.08385500000000003
8445,Machines for preparing textile fibers,1864624,80106106,0.057069,0.505,0.353,0.834,0.16600000000000004,0,0.08383000000000002
8423,Weighing machinery,19281563,99888254,0.319223,0.53,0.364,0.843,0.15700000000000003,0,0.08321000000000002
7205,Powders of iron or steel,1827463,28194614,0.068433,0.473,0.278,0.825,0.17500000000000004,0,0.08277500000000002
0505,Feathers and down,10056156,76328498,0.468556,0.436,0.233,0.814,0.18600000000000005,0,0.08109600000000003
3922,"Baths, sinks etc.",2967950,22617797,0.047206,0.445,0.278,0.818,0.18200000000000005,0,0.08099000000000002
7315,Chain of iron or steel,37155674,165665768,0.524626,0.503,0.369,0.839,0.16100000000000003,0,0.08098300000000001
4910,Calendars,354623,1241450,0.06721,0.44,0.303,0.816,0.18400000000000005,0,0.08096000000000002
9616,Scent sprays,2577911,57658359,0.110387,0.507,0.206,0.841,0.15900000000000003,0,0.08061300000000002
7409,"Copper plates, sheets and strip > 0.15 mm",6655809,142557382,0.053754,0.461,0.294,0.826,0.17400000000000004,0,0.08021400000000002
3921,"Other plastic plates, sheets etc.",124874794,416516089,0.32547,0.429,0.236,0.814,0.18600000000000005,0,0.07979400000000002
6308,Needlecraft sets of woven fabric and yarn,21684,98432,0.022104,0.412,0.0,0.808,0.19199999999999995,0,0.07910399999999998
3405,Polishes and creams,1625758,11437519,0.050874,0.44,0.274,0.821,0.17900000000000005,0,0.07876000000000002
8310,Sign plates and similar plates of base metal,863486,11838845,0.070213,0.47,0.268,0.833,0.16700000000000004,0,0.07849000000000002
3207,Prepared pigments,33425483,72418523,0.607338,0.467,0.202,0.833,0.16700000000000004,0,0.07798900000000002
4416,"Casks, barrels, etc. of wood",40879,189641,0.002561,0.478,0.254,0.837,0.16300000000000003,0,0.07791400000000001
3606,Ferrocerium and other pyrophoric alloys,190495,1244031,0.048739,0.4,0.218,0.807,0.19299999999999995,0,0.07719999999999999
7013,Glassware for interior decorative use,38185600,90397286,0.287865,0.466,0.304,0.835,0.16500000000000004,0,0.07689000000000001
8432,Machinery for soil preparation or cultivation,1088507,28351167,0.009538,0.439,0.308,0.825,0.17500000000000004,0,0.07682500000000002
8107,Cadmium,0,24738,0.0,0.436,0.0,0.824,0.17600000000000005,0,0.07673600000000003
6815,Articles of stone or of other mineral substances,7646285,72087175,0.067285,0.523,0.408,0.854,0.14600000000000002,0,0.07635800000000001
7610,"Aluminum structures (bridges, towers etc)",26811280,126194617,0.114981,0.385,0.221,0.802,0.19799999999999995,0,0.07622999999999998
7118,Coin,32163,29639,0.004169,0.491,0.331,0.845,0.15500000000000003,0,0.076105
3809,Finishing agents,40583845,88590443,0.727266,0.394,0.25,0.807,0.19299999999999995,0,0.07604199999999998
4705,Semichemical woodpulp,2228159,85329700,0.099639,0.409,0.097,0.815,0.18500000000000005,0,0.07566500000000002
8411,Gas turbines,168875214,674893837,0.088051,0.505,0.295,0.851,0.14900000000000002,0,0.075245
9101,Watches with precious metal,2309192,15616453,0.011255,0.521,0.205,0.856,0.14400000000000002,0,0.07502400000000001
9702,Original engravings,31732,166229,0.003806,0.706,0.256,0.894,0.10599999999999998,0,0.07483599999999999
3004,"Medicaments, packaged",486173767,695035345,0.091548,0.434,0.3,0.828,0.17200000000000004,0,0.07464800000000002
7016,Glass paving blocks or other molded products,9827609,5796773,0.721859,0.436,0.245,0.829,0.17100000000000004,0,0.07455600000000001
0101,Horses,0,1769551,0.0,0.496,0.281,0.851,0.14900000000000002,0,0.07390400000000001
1514,"Rapeseed, colza or mustard oil,",177916,14277933,0.001238,0.415,0.195,0.822,0.17800000000000005,0,0.07387000000000002
5704,Carpets of felt,1431479,106663,0.191414,0.407,0.215,0.819,0.18100000000000005,0,0.07366700000000001
8112,Other metals,15926,2240483,0.000493,0.441,0.254,0.833,0.16700000000000004,0,0.07364700000000002
8468,Machinery for soldering,8062767,20933443,0.604598,0.49,0.406,0.852,0.14800000000000002,0,0.07252000000000002
5502,Artificial filament tow,5629122,190680087,0.203651,0.45,0.334,0.84,0.16000000000000003,0,0.07200000000000002
0404,Whey,259580,204413538,0.004117,0.413,0.243,0.827,0.17300000000000004,0,0.07144900000000001
8304,"Paper trays and similar office equipment, of base metal",502322,6159057,0.131258,0.401,0.292,0.822,0.17800000000000005,0,0.07137800000000002
3506,Glues and adhesives,35809886,245474036,0.208288,0.438,0.389,0.838,0.16200000000000003,0,0.07095600000000002
7018,Glass beads,625300,21825813,0.02283,0.429,0.0,0.836,0.16400000000000003,0,0.07035600000000002
8311,Wire etc. used for welding,15622124,122588657,0.353894,0.351,0.275,0.8,0.19999999999999996,0,0.07019999999999998
3926,Other articles of plastic,184171731,935009575,0.150987,0.427,0.356,0.836,0.16400000000000003,0,0.070028
7326,Other articles of iron or steel,243239670,631273688,0.296478,0.389,0.326,0.82,0.18000000000000005,0,0.07002000000000003
9023,Instruments designed for demonstrational purposes,4070340,30294968,0.09112,0.442,0.263,0.842,0.15800000000000003,0,0.06983600000000001
9007,Cinematographic cameras and projectors,1664761,5347248,0.218197,0.43,0.264,0.838,0.16200000000000003,0,0.06966000000000001
2909,Ethers,125413559,98902171,0.673526,0.39,0.248,0.824,0.17600000000000005,0,0.06864000000000002
1601,Sausages,277079,8959184,0.003064,0.352,0.192,0.81,0.18999999999999995,0,0.06687999999999998
5404,"Synthetic monofilament >67 dtex, thickness < 1mm",11721738,18895198,0.663372,0.363,0.386,0.816,0.18400000000000005,0,0.06679200000000002
7208,"Flat-rolled iron, width > 600mm, hot-rolled, not clad",577778263,1430505612,0.733565,0.375,0.289,0.823,0.17700000000000005,0,0.06637500000000002
7003,"Glass, cast or rolled",1863644,2728242,0.090454,0.374,0.263,0.823,0.17700000000000005,0,0.06619800000000002
8903,Pleasure or sport boats,1506154,28472936,0.005686,0.394,0.283,0.832,0.16800000000000004,0,0.06619200000000001
8438,Machinery for the industrial preparation of food or drink,7506881,315516332,0.035414,0.382,0.281,0.827,0.17300000000000004,0,0.06608600000000002
